date,url,title,authors,keywords,text
None,http://america.aljazeera.com/news/immigration,Al Jazeera America,[],"[u'jazeera', u'set', u'limited', u'list', u'al', u'websites', u'update', u'known', u'popular', u'using', u'security', u'america', u'browser']","Dismiss

Attention

The browser or device you are using is out of date. It has known security flaws and a limited feature set. You will not see all the features of some websites. Please update your browser. A list of the most popular browsers can be found below."
None,http://america.aljazeera.com/opinions/2016/1/arne-duncans-mixed-legacy.html,Arne Duncan’s Mixed Legacy,"[u'Rafia Zakaria', u'Elaine Weiss', u'Kareem Abdul-jabbar', u'Arthur Goldhammer', u'Musa Al-gharbi']","[u'poor', u'school', u'policy', u'students', u'shake', u'system', u'department', u'legacy', u'disparities', u'arne', u'duncans', u'mixed', u'worked', u'education']","This year could be the start of a new and promising era in education policy. Secretary of Education Arne Duncan has retired. The No Child Left Behind Act, signed into law by President George W. Bush in 2001, will finally be behind us. The presidential races are wide open, and whoever succeeds Barack Obama will take the helm with very different public opinion winds guiding his or her education policy sails.

Duncan’s Department of Education should be seen as a bridge between the standards-and-accountability-driven era that is coming to a close and an emerging new approach to education that places standards and accountability within a broader framework focused on multiple domains of child development, including not only college and career readiness but also civic and life readiness.

There is no doubt that, as his strongest proponents assert, he cared deeply about poor and minority children and the barriers that prevented them from getting a fair shake in our education system. But his track record is rife with contradictions. He saw flaws in the system that limited disadvantaged students’ opportunities and worked hard to change them. But he also enacted and stubbornly stuck with policies that put that fair shake even further out of reach.

Perhaps the most impressive aspect of Duncan’s legacy has been his Office of Civil Rights. It has been stalwart in bringing to the nation’s attention ways that our education system is rigged against poor children, especially black and Hispanic students. Under his watch, the office released groundbreaking data on race- and income-based disparities in school funding, on associated disparities in resources and teacher quality and on the harsh disciplinary measures disproportionately meted out to students of color.

His department has led the way on innovative policies to counter these problems. Under him, the Department of Education initiated grants for Promise Neighborhoods, modeled on the Harlem Children’s Zone, which build school-community partnerships to mitigate poverty-related barriers to learning. Shining a spotlight on how income- and race-based disparities often begin early in life, he and Obama have made new federal investments in early education a top priority of the president’s second term. Most recently, the department has worked with states and school districts to revisit and improve rules on disciplinary measures."
2016-08-22 21:35:37+02:00,http://balkans.aljazeera.net/vijesti/turska-povukla-ambasadora-iz-austrije-0,Turska povukla ambasadora iz Austrije,[],"[u'ambasadora', u'iz', u'povukla', u'turska', u'austrije']",
None,http://america.aljazeera.com/opinions/2015/9/the-climate-wars-are-coming--and-more-refugees-with-them.html,The Climate Wars Are Coming,"[u'Rafia Zakaria', u'U-turn On Asylum Seekers May Spell Merkel S Downfall', u'Paul Hockenos', u'Musa Al-gharbi', u'Carless Cities Are Europe S Future', u'Bosnia S Impaired Peace May Not Last', u'Kareem Abdul-jabbar', u'Arthur Goldhammer']","[u'climate', u'welzer', u'refugee', u'wars', u'treaty', u'water', u'violent', u'coming', u'syrian', u'war', u'change']","In his State of the European Union address on Sept. 9, EU Commission President Jean-Claude Juncker broached a topic that until now has been virtually absent from discussion about Europe’s refugee crisis.

“Tomorrow morning we will have climate refugees,” he said bluntly, urging European leaders to tackle climate change, one of the factors exacerbating the ongoing exodus. “We should not be surprised or astonished if the first climate refugees are coming to Europe.”

Global warming is responsible for longer-lasting droughts, more violent storms and rising sea levels that worsen the living conditions of hundreds of millions of people. Its fallout, Juncker warned, will trigger massive and increasing refugee flows — unless the EU and its international partners get serious about reducing greenhouse gases in the atmosphere.

He called for an “ambitious, robust and binding” climate treaty at the United Nations climate change conference in Paris this December to prevent unmanageable emigration. The summit aims to forge an international treaty to keep the global average temperature increase below 2 degrees Celsius — a goal that looks increasingly unlikely even in the best-case scenario.

German sociologist Harald Welzer, who popularized the term “climate wars,” argues that a scarcity of resources — arable soil, food and water — is one of the powerful new forces shaping the 21st century. This has been intensified by the rise in global temperatures and ever more extreme weather.

As a result of climate change, Welzer wrote in his 2012 book, “Climate Wars: What People Will Be Killed for in the 21st Century,” “inhabitable spaces shrink, scarce resources become scarcer, and injustices grow deeper, not only between north and south but also between generations.” Countries in the Southern Hemisphere will suffer droughts, floods and soil erosion. Our not-so-distant future, he argued, will be marked by violent conflicts over drinking water, enormous refugee movements and civil wars in the world’s poorest countries.

The drivers of the current migration flows are complex and diverse — the Syrian war, poverty in the Balkans, instability in Iraq and Afghanistan and political repression in Eritrea. Climate change may not be as visible as some of these other causes, but it already plays a major role in those countries.

Take the war in Syria, which has caused 4 million people to flee since 2011. One of the conflict’s oft-overlooked causes was water shortage. A severe multiyear drought that began in 2007 caused crops to fail and arable land to turn into desert.

“Syria was destabilized by 1.5 million migrants from rural communities fleeing a three-year drought that was made more intense and persistent by human-driven climate change, which is steadily making the whole eastern Mediterranean and Middle East region even more arid,” Columbia University professor Richard Seager said in a recent study on the role of climate change in the Syrian conflict. “Syria is not the only country affected by this drying. Lebanon, Jordan, Israel, Iraq and Iran are too.”"
None,http://america.aljazeera.com/opinions/2016/2/why-are-cops-taking-beyonces-affirmation-of-black-strength-as-an-attack.html,Cops Object to Beyonce’s Super Bowl Performance,"[u'People Believe Women', u'Germany S Bad Answer To The Cologne Attacks', u'Rafia Zakaria', u'Natasha Lennard', u'When Courts', u'Musa Al-gharbi', u'Kareem Abdul-jabbar', u'Arthur Goldhammer', u'Yallqaeda The Limits Of Liberal Laughs']","[u'video', u'policing', u'song', u'washington', u'object', u'bowl', u'cops', u'attack', u'used', u'black', u'struggle', u'violence', u'performance', u'beyonces', u'super', u'beyonc']","Beyoncé’s impeccable Super Bowl halftime show on Sunday drew an estimated 104 million viewers, but members of the National Sheriffs’ Association were not among them. Gathered in Washington, D.C., for their annual legislative meeting, the members of the organization, which is tasked with improving police professionalism, turned off the TV set midgame when the superstar performed part of her new single, “Formation.”

The association’s president told The Washington Examiner about this petty boycott, stating that the cops were angered that the NFL permitted the performance of what is, in their view, an anti-police song. Meanwhile, on Fox News, former New York Mayor Rudolph Giuliani agreed. “I thought it was really outrageous that she used it as a platform to attack police officers,” he said of the show.

Had Beyoncé actually used an enormous televised spectacle to attack police, I would have welcomed it. There should be no limit to the censure leveled at an institution drenched in racist violence that kills black teen males at a rate 10 times higher than their white peers. But she did not attack the police. She paid homage to black power and black life. Dancers clad in black berets raised their fists in fierce formation, recalling the salutes of sprinters Tommie Smith and John Carlos at the 1968 Olympics.

While Beyoncé tapped the recognizable iconography of historic black struggle and anger, she hardly recited the Black Panther Party’s 10 point program. Needless to say, she is no radical Panther; she supports Democratic presidential candidate Hillary Clinton and dines with President Barack Obama. Beyoncé is, however, becoming a symbol of black strength. It is no small thing that police institutions, Giuliani and numerous regressive Tweeters responded to powerful blackness by calling its very invocation an attack on police.

Let’s turn to the details of her latest song, its politically charged video and her Sunday night performance, which have all left police feeling embattled. In her show she referred to historic black struggle largely through her dancers’ uniforms and salutes. In her “Formation” video, riot cops raise their hands (“Hands up, don’t shoot” style) to a dancing black little boy in a hoodie. Writing on a wall reads “Stop shooting us,” and she sits atop a half-sunk New Orleans police cruiser, which, tellingly, eventually sinks and pulls her down with it.

The song is a paean to Southern blackness. Lyrics include “I like my baby hair, with baby hair and Afros” and “I just might be a black Bill Gates in the making.” Police are not mentioned at all. The extent of Bey’s “attack” was a simple reference to American police officers shooting black people, symbolized by a young hooded black child. These are facts, not contentions — but facts that the sheriffs’ association would rather you not hear or see.

An institution that reads the mere mention of its very violent flaws as an affront is incapable of reform. Those who see Beyoncé’s allusions to police racism as an attack on policing unwittingly assert that this racism is an essential and representative part of policing. They elide critiques of racist police violence with critiques of all police. It is they who call a hoodie-clad dancing black child a danger to policing, hauntingly echoing the police’s assertion that 12-year-old Tamir Rice presented a threat enough to justify a shot in the stomach."
None,http://america.aljazeera.com/blogs/editors-blog/2016/08/south-african-caster-semenya-extraordinary-story-160823095326567.html,Al Jazeera America,[],"[u'jazeera', u'set', u'limited', u'list', u'al', u'websites', u'update', u'known', u'popular', u'using', u'security', u'america', u'browser']","Dismiss

Attention

The browser or device you are using is out of date. It has known security flaws and a limited feature set. You will not see all the features of some websites. Please update your browser. A list of the most popular browsers can be found below."
None,http://america.aljazeera.com/opinions/2015/6/goldman-sachs-enters-retail-lending-what-could-go-wrong.html,Goldman Sachs Enters Retail Lending,"[u'David Cay Johnston', u'Rafia Zakaria', u'Every Man A Capitalist', u'The Way News Should Be Done', u'Musa Al-gharbi', u'Kareem Abdul-jabbar', u'Arthur Goldhammer', u'How Cheap Oil May Ruin Your Life']","[u'customers', u'enters', u'goldman', u'lending', u'welfare', u'sachs', u'wholesale', u'banking', u'money', u'retail', u'thousands', u'price', u'profits']","Goldman Sachs, the investment manager of choice for the super rich, is about to pursue new profits by lending to the merely prosperous.

This is an epochal change on Wall Street worthy of the Tuesday morning placement at the top of the New York Times front page, even though the news actually broke a year ago.

Potentially Goldman will make it easier, faster and cheaper for people and businesses to take out loans from a few thousands of dollars to a few tens of thousands of dollars. But in doing so, it just may weaken retail banking, resulting in less competition and more power for Goldman. It also is not without risk to taxpayers and Goldman customers, not least because the law has yet to define the relative rights and duties of such borrowers, lenders and investors in the new banking trend that Goldman said it will join next year.

So while this new venture may be an economic and social good, we should be wary, given Goldman’s long and troubled history of taking advantage of customers and taxpayers alike. Keep in mind that Goldman tarnished its reputation for decades because it took care of itself first in 1929, ruining the fortunes of many famous clients.

When the financial crisis struck in 2008, caused in no small part by dishonest Goldman tactics that dumped overvalued mortgage securities on pension funds, the company converted from an investment bank to a bank-holding company. That conversion allowed it to receive a $10 billion super-cheap loan from the federal government, even though there’s no indication it needed any help.

Goldman has always preferred help to pulling itself by its own bootstraps. To juice its profits, the firm applies for all the corporate welfare it can get, raking in taxpayer money from more than 240 welfare programs since 2000 at the local, state and federal level, according to the nonprofit research organization Good Jobs First.

Its $2.4 billion headquarters, built in 2008, was financed with tax-exempt, government-authorized bonds. The headquarters, by the way, bear no sign or logo that would give any passerby a hint that Goldman owns the building at 200 West Street in Lower Manhattan.

Goldman’s decision to go downscale as a retail lender appears to be motivated by a confluence of technology and a world awash in cash, but with few profitable places to invest. That’s because sagging incomes and slow job growth mean people lack the capacity to buy much in new goods and services. As a result, demand for its traditional underwriting business for new stocks and bonds is less than robust.

Retail banks are in the business of borrowing money at wholesale rates and lending that money out at the higher rates charged retail customers. In this they are like supermarkets, which profit off the difference in the price they pay for groceries arriving by the truckload at the backdoor and the price paid by people with paper bags at the front door. The markup on the price between wholesale and retail generates big profits from relatively small investments.

“Three and three” was the historic rule in banking: Borrow at 3 percent and lend at a markup of 3 percentage points more. (There was also the third three: Hit the golf course by that time in the afternoon.)

Goldman, however, can borrow money wholesale these days at less than 1 percent and then lend to creditworthy borrowers with much higher markups, certainly 5 percent more and perhaps even 10 percent more."
None,http://america.aljazeera.com/vijesti/ceski-premijer-protiv-snazne-muslimanske-zajednice,Al Jazeera America,[],"[u'jazeera', u'set', u'limited', u'list', u'al', u'websites', u'update', u'known', u'popular', u'using', u'security', u'america', u'browser']","Dismiss

Attention

The browser or device you are using is out of date. It has known security flaws and a limited feature set. You will not see all the features of some websites. Please update your browser. A list of the most popular browsers can be found below."
None,http://america.aljazeera.com/opinions/2015/10/a-peace-prize-for-tunisia-and-lessons-for-everyone-else.html,"A Peace Prize for Tunisia, Lessons for Everyone","[u'Dark Days Ahead For Syria', u'Rafia Zakaria', u'France Jolts Mideast Peace Process', u'Musa Al-gharbi', u'Rami G', u'Kareem Abdul-jabbar', u'Arthur Goldhammer', u'Al Jazeera Has A Good Batting Average']","[u'lessons', u'transition', u'constitution', u'democracy', u'rights', u'tunisia', u'peace', u'crucial', u'reflected', u'elections', u'tunisian', u'quartets', u'steps', u'prize']","On Oct. 9, Tunisian National Dialogue Quartet was awarded the Nobel Peace Prize for shepherding the only successful transition to democracy in the Arab world since uprisings began in the region in 2010. The quartet’s importance goes far beyond its pivotal role in brokering a democratic transition in 2013 and 2014: It can provide important lessons for other Arab countries as well as foreign powers that remain perplexed about how to respond to continuing Arab struggles for freedom, dignity and democracy.

The quartet’s composition was the crucial starting point of its successes. It consisted of the country’s largest labor union (UGTT), its employers’ federation (UTICA), its lawyers’ association and the Tunisian Human Rights Association. The first two represented Tunisian workers and business owners, critical poles of the economy; the lawyers and human rights activists represented the rule of law, constitutionalism and citizen rights in the pluralistic democracy that would replace the old dictatorship.

These four organizations had the moral authority and political credibility required to achieve constitutional democracy, but they also took three practical steps to enable their success. They made regular compromises among those in authority, including rotating power and voluntarily relinquishing the premiership; ensured that major decisions reflected inclusive consultations among all political actors and the public; and patiently phased in all major steps toward their democracy.

The phasing in was crucial, in view of the failures of Libya, Yemen and Egypt, all of which rushed into elections before forming a consensus constitution. The first step was the agreed resignation of the coalition government headed by Al-Nahda, an Islamic party, which won 37 percent of the votes in the first post-revolution elections of October 2011. This reflected a consensus that nonpartisan leadership would best manage the next crucial steps toward democracy, especially agreeing on the constitution and overseeing the elections. (Egypt’s transition stalled and reversed, with an army-run autocracy now in power, because the Muslim Brotherhood and the armed forces, in turn, used their control of the government to shape a constitution that favored them rather than one that reflected a true national consensus.)

The consultations that led to the Tunisian Constitution of January 2014 then opened the path to elect a parliament and president in late 2014. The Constitutional Court, which preserves the inviolability of the constitution and its guarantees of citizen rights, played an important role. The power-sharing concept, critical in the quartet’s work, is institutionalized in the agreement that the 12 members of the Constitutional Court would be named by the president, the parliament and the Supreme Judicial Council, each of which names four judges, one of whom must not be a legal expert. This helps make sure that the ruling party, the opposition and civil society all play a part in naming the court’s judges."
2016-08-20 10:15:40+02:00,http://balkans.aljazeera.net/vijesti/oi-rio-srbija-i-sad-u-kosarkaskom-finalu,OI Rio: Srbija i SAD u košarkaškom finalu,[],"[u'oi', u'koarkakom', u'sad', u'rio', u'srbija', u'finalu']",
None,http://america.aljazeera.com/opinions/2015/11/the-case-for-eliminating-criminal-probation.html,The Case for Eliminating Criminal Probation,"[u'Michael Thomsen', u'Resisting Arrest Is Not A Crime', u'Rafia Zakaria', u'Gamifying The Classroom Is A Bad Idea', u'Musa Al-gharbi', u'Kareem Abdul-jabbar', u'Arthur Goldhammer']","[u'case', u'parole', u'wisconsin', u'programs', u'million', u'wound', u'drug', u'jail', u'eliminating', u'fees', u'probationers', u'probation', u'criminal']","This summer, Todd Anthony Shaw chose jail over probation. The 49-year-old rapper more popularly known as Too $hort had failed to complete the community service portion of a 2013 sentence for a driving under the influence charge and as penalty was offered a choice between 90 days in jail or three years of probation. Shaw took the jail time.

Though probation was originally conceived as a way of helping people avoid jail for minor offenses, over time many have come to prefer jail. In 2010, Texas prosecutor Richard Albert estimated roughly 70 percent of people with impaired-driving convictions who came through his office wound up choosing jail time over probation offers. In 2011, Wisconsin Judge Peter Grimm noticed a similar trend with misdemeanor drug cases. “They wind up doing quite a bit of jail time,” he told the Wisconsin Law Journal, “but at least when they are done, they are no longer on probation.”

If serving probation has come to seem more onerous than doing time, it’s worth considering whether the program should exist at all. Today, probation is an extension of the punishment of prison, a threat-driven oversight program. It offers few resources to help probationers learn new job skills or reintegrate into their communities. But probation makes it easier to issue longer prison sentences for simple misdemeanors, because every crime carries an added charge of being a probation violation.

The number of people on criminal probation in the United States has dramatically expanded in the last several decades. According to the Bureau of Justice Statistics, there were 4.7 million people on probation or parole in 2013, with the overwhelming majority — 3.9 million — on probation, a massive increase from just 1.2 million in 1980. Around half of all people released on probation are arrested again within three years, with the majority of violations coming from nonviolent drug offenses. A 2013 study from California found that one in three drug arrests involved someone on probation or parole, compared to one in five of all arrests.

Although placing someone on probation is cheaper than imprisonment, it is still a significant expense. A 2014 Pew Study of 34 American states found the government spent around $2.5 billion on probation and parole programs in 2008 compared to $18.65 billion spent on prisons. As the probationer population has expanded, politicians have imposed major budget cuts on probation programs around the country, with a 20 percent cut in funds for counseling services implemented in 2013 and a 9 percent reduction in federal probation officers and court staff since 2011. With little or no funding to pay for rehabilitative programs such as family counseling, continuing education or subsidized housing, governments are sending probationers into society with insufficient support.

Meanwhile, probationers are also often left with expensive bills for drug tests, court fees or monitoring apps for their phones. Though exact costs vary by state and terms of probation, a report from Human Rights Watch found probation costs are often significantly more than the original fine, even for petty misdemeanors. The report cites as typical the case of a Georgia woman fined $377 for driving without a license who later wound up owing $500 in probation fees. In addition to fees, the burden of having to make regular trips to a facility for check-ins can make it difficult to keep up a regular work schedule."
None,http://america.aljazeera.com/opinions/2015/7/the-frightening-new-proposal-to-intern-muslim-citizens.html,Frightening Proposal to Intern Muslim Citizens,"[u'Rafia Zakaria', u'Imprisoned For Sex On The Beach', u'Hiring Black Prosecutors Won T Fix The Criminal Justice System', u'Nathan J', u'Musa Al-gharbi', u'Kareem Abdul-jabbar', u'Arthur Goldhammer']","[u'right', u'clark', u'citizens', u'911', u'muslim', u'war', u'intern', u'muslims', u'duration', u'proposal', u'radicalized', u'frightening', u'internment', u'camps']","Terrorist violence can make the previously unthinkable suddenly seem acceptable. The levels of surveillance introduced after 9/11 could have been considered reasonable only in the climate of collective panic that the attacks induced. But this week’s reaction to the fatal shooting of four Marines and a Navy petty officer in Chattanooga, Tennessee, by a 24-year-old Muslim has to win the prize for the worst proposed civil liberties infringement to come out of a violent disruption. No matter how high tensions may have run after the Boston Marathon bombing or 9/11, few dared to propose what figures of both left and right have now suggested: the segregation and internment of Muslim citizens.

The first mention of internment came from a somewhat unexpected source: Gen. Wesley Clark, a Democrat known for his progressive-oriented presidential campaign in 2004. Interviewed on MSNBC in the shooting’s aftermath, Clark said the U.S. needed to increasingly get tough on “radicalized” individuals. He spoke favorably of the internment camps set up during World War II, saying that “if someone supported Nazi Germany at the expense of the United States, we didn’t say that was freedom of speech. We put him in a camp.” Lest there be any doubt what Clark was advocating, he insisted that for radicalized Muslims, “it’s our right and obligation to segregate them from the normal community for the duration of the conflict.”

One might point out, in the first place, that the idea of detaining people for “the duration of the conflict” means, in practice, imprisoning them forever. Since the “war on terrorism” is a fight without end, it will never have some ticker-tape-strewn V-Day, and Clark’s suggestion is for the government to deem particular Muslims too radical to live freely and isolate them permanently in camps."
None,http://america.aljazeera.com/opinions/2015/8/with-no-rights-its-difficult-to-stay.html,Europe's worsening refugee crisis,"[u'Judith Sunderland', u'Rafia Zakaria', u'Kareem Abdul-jabbar', u'Arthur Goldhammer', u'Musa Al-gharbi']","[u'afghanistan', u'asylum', u'family', u'europes', u'countries', u'refugee', u'smugglers', u'somalia', u'eu', u'syria', u'worsening', u'refugees', u'crisis', u'told']","A quick tally of what they paid smugglers: $800 per person to get from Afghanistan to Iran; $2,500 per person to get from Iran to Turkey; and $800 per person to get from Turkey to Greece. In total, $20,500 for the family of five.

The Taliban kidnapped one of my relatives, and when they found out he was in the army and worked for the government, they killed him. I came down from my shop and saw his dead body. They abducted other people and demanded ransom. We were afraid to go out at night. Then a Taliban rocket hit my shop and demolished it. After that, it was difficult to earn a living. Still, the Taliban would ask us for money. They also asked us to join forces to fight the government. That was also the reason I left.

Afghans are the second-largest group of asylum seekers reaching the Greek isles. Mubarek and his wife braved the two-month journey from Parwan, in northern Afghanistan, to the Greek coast with their young sons ages 5, 7, and 12. He told us:

The ever-growing threat of the Islamic State in Syria and the Levant (ISIL) is forcing people to flee the region in droves. Mohannad, a 30-year-old from Raqqah, Syria, told us that ISIL “put you in detention just because you don’t have a beard, and they whip you. If they arrest you at a checkpoint and find cigarettes on you, you are beaten and locked out in direct sun for a day.” For him, the $1,500 he paid a smuggler to help him escape to Greece was well worth the money.

“We came here illegally,” he said. “It’s the first time in my life I did something illegal. I was forced to do this kind of journey because I didn’t want to put my family in danger.”

Hannan, 47, and Ghazal, 55, reached the Greek island of Lesbos the night before we met. They left Aleppo with their three adult children, including Karan, their youngest, who has physical and developmental disabilities. Speaking over each other, as couples do, they told us they had left a good life in Syria because of the fighting, the crumbling infrastructure, and a lack of medical care for their son. In contrast to the common characterization of refugees as opportunists, Ghazal was ashamed to have come to Greece without permission.

My colleagues and I have interviewed hundreds of refugees and asylum seekers in numerous European Union countries, from Spain to Bulgaria. In May, we spoke with men, women and children who had just arrived on the Italian and Greek coasts. They came from Syria, Somalia and Afghanistan, countries torn apart by war and violence, and from Eritrea, which has one of the most repressive governments in Africa.

The deaths of thousands of refugees in the Mediterranean have finally caught the attention of European lawmakers. But what makes people leave their homes? Leave their families? Trek across half of Africa, Asia, and the Middle East, endure incredible hardship and abuse by smugglers, and then risk their lives on unseaworthy boats?

Search-and-rescue efforts have made a difference, but the EU should commit to sustaining such initiatives over the long-term to avoid future deaths at sea.

Fear of military conscription and recruitment by armed groups is a common reason for flight, from not only Syria and Afghanistan, but also Somalia and Eritrea. Young Somali men we spoke with on Lampedusa, Italy’s tiny outpost in the Mediterranean, also talked about the impact of the armed Islamist group Al-Shabaab on their lives.

Abdishakur, a 19-year-old from Mogadishu, told us that al-Shabaab “come and blow up houses, mosques. Al-Shabaab approaches guys like me to convert them, get them to blow themselves up. If they come, you do the mission and you die. If you don’t, they kill you.”

Fahad, 18, left Mogadishu for similar reasons but was caught at the Sudanese-Ethiopian border after Ethiopian soldiers fired at the car packed with other refugees and asylum seekers. He told us:

Three people died from bullet wounds. I spent one month in prison. They wanted to deport me to Somalia, but I escaped. I made contact with a smuggler and then was one month in Sudan waiting for others to join the group. They took us to the desert in southern Libya. I stayed there six months because my family didn’t have the money [to pay the smugglers]. We ate only once a day. There was a lot of beating, with stones, sticks, and pipes. The smugglers killed two people who were trying to escape. I saw it. It was a boy and a girl, running away, and the men with guns shot at them. They shot them in the belly, everything came out.

Fahad’s family sold its plot of land to come up with the $3,800 that would finally free him to move onward to the Libyan coast.

According to the United Nations Refugee Agency (UNHCR), 65 percent of the 224,000 people who reached the southern shores of Europe in the first seven months of the year were from Syria, Eritrea, Afghanistan and Somalia. Many of them have stories similar to the ones we’ve heard.

Stepped up search-and-rescue efforts in the Mediterranean have made a difference, but the EU should commit to sustaining such initiatives over the long term to avoid future deaths at sea. It also should shift its focus from trying to prevent or discourage people attempting to make the dangerous crossing, and acknowledge the human rights violations driving dangerous migration — particularly after July’s record-breaking 110,000 refugee arrivals.

EU leaders have endorsed a “European Agenda on Migration.” If implemented fully — and more generously — the plan could help ensure safer access to international protection in the EU. However, most of the agenda involves reinforcing measures to limit arrivals, rather than create more safe and legal channels into European Union countries.

In July, EU countries pledged to resettle more than 22,500 recognized refugees from other regions of the world, an increase over the commission’s proposal of 20,000, and a big improvement over the mere 8,579 resettled by combined 28 EU member states in 2014. Even so, the new pledge is makes up less than 20 percent of the UN refugee agency’s estimated global resettlement needs for 2015. The truth is that there is little appetite for helping those in need by, say, facilitating family reunification, or increasing the use of humanitarian visas to enable people to travel lawfully to the EU to apply for asylum or other forms of protection.

There are no easy solutions here. But EU leaders should endorse measures to increase safe and legal channels into the EU and ensure decent and fair treatment of refugees and asylum seekers, in every country in the union.

They should also ensure that all measures to combat irregular migration are grounded in respect for human rights and dignity, including the right to leave one’s own country, the right to seek asylum and protection against receiving countries returning anyone to a country where their lives or freedoms may be at risk.

Over the long term, the EU and other receiving countries as well should use their influence and resources more effectively to address the major drivers of migration, including systematic human rights violations, poverty, inequitable development, weak governance and violent conflict and lawlessness.

As 21-year-old Asmeron said when we asked him why he left Eritrea, “With no rights, it’s difficult to stay.”"
None,http://america.aljazeera.com/opinions/2015/11/safety-checks-are-not-for-arabs.html,Facebook Safety Checks Are Not for Arabs,"[u'The Islam I Know', u'Sousan Hammad', u'Rafia Zakaria', u'Personal Essay', u'When The Sea Comes To Gaza', u'Indie Bookstores Alive Well In Paris', u'Musa Al-gharbi', u'Kareem Abdul-jabbar', u'Arthur Goldhammer']","[u'world', u'paris', u'arabs', u'safe', u'feature', u'check', u'facebook', u'tragic', u'safety', u'beirut', u'friends', u'checks']","Then the next morning came. But I was still outraged and upset from the night before. The feeling of disaster suspends time. It’s a feeling I’m starting to become familiar with, one of being haunted by violence. Not just as a Palestinian and a resident of Paris but as a humanist concerned with all things unjust. By Saturday, I was getting used to the idea that this world, the apocalyptic traditions of this world, will not do justice to our planet.

About an hour after news reports of the attacks broke, Facebook activated its Safety Check, a feature previously applied only to earthquakes and typhoons. By then, I had left my apartment, clutching my phone with a melancholy grip, refreshing my Facebook feed every minute. In a span of two hours, hundreds of my Paris-based friends checked in safely or had been checked in safely by a friend.

My phone doesn’t beep with messages from my family as it did last year when Gaza was being bombed by Israel. I am the one who has to ping my friends in Paris, who has to text my partner, asking him to check up on our friends whose numbers I don’t have and who live in the neighborhoods the attackers targeted. I scroll my newsfeed reading one status update after another from friends responding to people like me, frantic and checking on loved ones.

Last Thursday in Beirut, when the Islamic State in Iraq and the Levant (ISIL) claimed responsibility for yet another one of its signature soft-targeted attacks, I didn’t rush to social media to ascertain the safety of my friends or family. None of them lived in the working-class district of Burj al-Barajneh where the suicide bombings took place. And last year when the Israeli military attacked Gaza, where my father’s family is from and where I have half-brothers and -sisters, cousins and aunts, the idea of their checking in on Facebook regarding their safety is a thought that never would have crossed my mind, much less their minds.

In Paris, a place I called home for several years, my friends are all safe. I know they are, because that’s what Facebook tells me. Its Safety Check feature is meant to “connect friends and loved ones during a natural disaster,” according to the company. Safety Check allows users to check in online, letting users know if our friends were in the affected area of a disaster.

Facebook CEO Mark Zuckerberg said the company will activate the Safety Check feature for ‘other serious and tragic incidents of the future.’ But who will deem what is serious or tragic enough?

Arab apocalypse

In 1980, Etel Adnan, a seminal Lebanese painter and poet, wrote “The Arab Apocalypse,” a series of poems written on her typewriter and surrounded by hieroglyph-like symbols of the sun and mountains or arrows and swirls that resemble the abstract paintings for which she is known. She gave me a copy when I met her last year in Paris, just before I left for Brooklyn in New York. It was a book that she began writing in 1975, two months before the outbreak of Lebanon’s civil war. Then the war started, and Tal-el-Zaatar, a Palestinian refugee camp, was under siege for 59 days. As a response, she picked up the book again and added 59 pages filled with doom and destruction.

“It’s the only thing that made sense for me to do,” she told me from her Paris apartment.

I pulled my copy of “The Arab Apocalypse” from my bookshelf and leafed through its pages, thinking about my Paris days. As I write, my Facebook feed is filled with anger over what happened in France, not to mention Lebanon and Baghdad. The death toll rises, and everyone has something to say — a prayer, an analysis, a conspiracy theory. “When Beirut was under attack,” a friend wrote, “we didn’t have a safe button to make sure our loved ones were safe.”

I start to imagine what it would be like to have a “safe” button in 1970s Beirut or during the two intifadas in occupied Palestine. Even now in Palestinian cities, in Haifa and Nazareth, where my friends are afraid to speak Arabic for fear of getting attacked by Israeli extremists, I think of how a “safe” button would give solace to parents whose children attend Israeli universities or daughters whose blue-collar fathers work in West Jerusalem, some of them going as far as disguising themselves as Jewish by wearing a yarmulke. I think, why don’t they get to have a “safe” button? Shouldn’t safety be a universal right?

In response to criticism that Facebook used the safety check feature for Paris but not Beirut, the company’s vice president of growth, Alex Schultz, said, “There has to be a first time for trying something new.” CEO Mark Zuckerberg said that Facebook will activate the feature for “other serious and tragic incidents of the future.” But who will deem what is serious or tragic enough?

Of course, the double standards go beyond questions of a safety check in places where disaster has struck. Facebook, with its profile filter that can instantly apply the French flag over users’ photos, is telling us that solidarity and mourning are selective. And that safety is a privilege not for the Arab world.

Even though the Beirut and Paris attacks were only one day apart, President Barack Obama issued just one statement. And even though both ISIL-led attacks were against civilians, only one set, according to him, was an “attack against all humanity.” (On Sunday in Turkey he called the Paris assaults an attack “on the civilized world” — because, of course, Beirut is not a civilized place.)

As a Facebook friend in London wrote on her wall, “Those other places are ‘political,’ and their victims cannot be invoked in the supposedly ‘neutral’ milieu of Facebook.” Because our humanity has been amputated by the apocalypse. Because Arabs aren’t traumatized from burying enough of their dead. Because it’s Paris, it hurts more.

Because the world is telling us that this is an Arab apocalypse. It is supposed to be safe only for some."
